#;Titulo;Año;Autores;Citas;Editorial;URL;DOI;DOIcorto;Tipo;Editorial Oficial;Revista/Conferencia;;;;;
497;Performance evaluation of a parallel simulation environment;1999;"YM Teo; SC Tay";7;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/766458/?casa_token=DEI-T3wFlu4AAAAA:tgr2PNrFG8aSBKjf1G5wvl22nTJ-uv52vla5aGcMWzpqxQmPjiSgoQBEgFE9GNbDAS-lcay7f2XV;http://dx.doi.org/10.1109/simsym.1999.766458;10.1109/simsym.1999.766458;proceedings-article;IEEE Comput. Soc;32nd Annual Simulation Symposium;17;;;;
498;Performance evaluation of conservative algorithms in parallel simulation languages;2000;"RL Bagrodia; M Takai";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/850835/;http://dx.doi.org/10.1109/71.850835;10.1109/71.850835;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Parallel Distrib. Syst.;26;;;;
499;Performance improvement using parallel simulation protocol and Time Warp for DEVS based applications;2008;"Y Sun; J Nutaro";7;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4700130/?casa_token=LKC1QFiXdLsAAAAA:ExqhTdOJW3QjqBR6IdqEicRkOafiT3KYs0O_Blf4CLKxkmwjGBHgeN0iETkyE5Ge6JU3MH5Iw8Uq;http://dx.doi.org/10.1109/ds-rt.2008.24;10.1109/ds-rt.2008.24;proceedings-article;IEEE;2008 12th IEEE International Symposium on Distributed Simulation and Real-Time Applications (DS-RT);21;;;;
500;Performance limitations of parallel simulations;1970;"L Chen; RF Serfozo";1;downloads.hindawi.com;https://downloads.hindawi.com/archive/1998/974672.pdf;http://dx.doi.org/10.1155/s1048953398000331;10.1155/s1048953398000331;journal-article;Hindawi Limited;Journal of Applied Mathematics and Stochastic Analysis;0;;;;
501;Performance model for speculative simulation using predictive optimism;1999;"BL Noble; RD Chamberlain";9;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/773081/;http://dx.doi.org/10.1109/hicss.1999.773081;10.1109/hicss.1999.773081;proceedings-article;IEEE Comput. Soc;HICSS 32 - 32nd Annual Hawaii International Conference on System Sciences;20;;;;
502;Performance optimizations for deploying voip services in mesh networks;2006;"S Ganguly; V Navda; K Kim; A Kashyap; D Niculescu; R Izmailov; S Hong; SR Das";173;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1717628/?casa_token=SSWfvCXo054AAAAA:-eKfcLEzHNVb24PIVPSDLt8IWpabAzOw8bzucEu4_f4B06-8P77xjD3MSSYxlYMQaPtwxgwTlfCu;http://dx.doi.org/10.1109/jsac.2006.881594;10.1109/jsac.2006.881594;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE J. Select. Areas Commun.;30;;;;
503;Performance prediction tools for parallel discrete-event simulation;1999;"CC Lim; YH Low; BP Gan; S Jain; W Cai; WJ Hsu; SY Huang";25;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/766171/;http://dx.doi.org/10.1109/pads.1999.766171;10.1109/pads.1999.766171;proceedings-article;IEEE Comput. Soc;13th Workshop on Parallel and Distributed Simulation;18;;;;
504;Performance prediction using simulation of large-scale interconnection networks in POSE;2005;"TL Wilmarth; G Zheng; EJ Bohm; Y Mehta; N Choudhury; P Jagadishprasad; LV Kale";47;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1443316/?casa_token=5WtCQ0X4ueIAAAAA:A7NxGKe6X6KeuK24UXnfF6nGvb99AN2-9SZupE0AWOsyU8Ux5GPwBMBtwuLJal7n0Du8i7QjQpvE;http://dx.doi.org/10.1109/pads.2005.20;10.1109/pads.2005.20;proceedings-article;IEEE;Workshop on Principles of Advanced and Distributed Simulation (PADS'05);31;;;;
505;Performance predictions for speculative, synchronous, VLSI logic simulation;2001;"BL Noble; JC Wade; RD Chamberlain";4;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/922115/?casa_token=Bs721XEGR3UAAAAA:RuimVRmRstzmxTnws_k9hx-qqbWVNVxsVG1tz1m79mbdrMCDHExBgdQPOJyi0xKZX2b2ceZq2JEQ;http://dx.doi.org/10.1109/simsym.2001.922115;10.1109/simsym.2001.922115;proceedings-article;IEEE Comput. Soc;34th Annual Simulation Symposium;20;;;;
506;Performance, Scalability, and Parallel Model Execution;2007;"RM Fujimoto; GF Riley; KS Perumalla";0;Springer;https://link.springer.com/chapter/10.1007/978-3-031-79977-8_5;http://dx.doi.org/10.1007/978-3-031-79977-8_5;10.1007/978-3-031-79977-8_5;book-chapter;Springer International Publishing;Network Simulation;0;;;;
507;Perils and pitfalls of parallel discrete-event simulation;1996;RL Bagrodia;0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/256562.256592;http://dx.doi.org/10.1145/256562.256592;10.1145/256562.256592;proceedings-article;ACM Press;the 28th conference;0;;;;
508;Perspectives on the evolution of simulation;2002;"RE Nance; RG Sargent";232;pubsonline.informs.org;https://pubsonline.informs.org/doi/abs/10.1287/opre.50.1.161.17790;http://dx.doi.org/10.1287/opre.50.1.161.17790;10.1287/opre.50.1.161.17790;journal-article;Institute for Operations Research and the Management Sciences (INFORMS);Operations Research;78;;;;
509;PORTS: A parallel, optimistic, real-time simulator;1994;"K Ghosh; RM Fujimoto; K Schwan";41;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/195291.182487;http://dx.doi.org/10.1145/182478.182487;10.1145/182478.182487;proceedings-article;ACM;8PADS94: ACM/IEEE 8th Workshop on Parallel and Distributed;25;;;;
510;Pose: Getting over grainsize in parallel discrete event simulation;2004;"TL Wilmarth; LV Kale";33;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1327899/?casa_token=JkP7R_zPwFgAAAAA:sGaall3BzPG-CJs50tj5SC3hoymxKo6VsxxwIfCiEkDFzi6uPw-2Hz6mgp_-pR8fX4o6WWZD_DZ_;http://dx.doi.org/10.1109/icpp.2004.1327899;10.1109/icpp.2004.1327899;proceedings-article;IEEE;International Conference on Parallel Processing, 2004. ICPP 2004.;17;;;;
511;Power consumption in modelling and simulation;2020;RM Fujimoto;0;Francis;https://www.tandfonline.com/doi/abs/10.1080/17477778.2019.1675482;http://dx.doi.org/10.1080/17477778.2019.1675482;10.1080/17477778.2019.1675482;journal-article;Informa UK Limited;Journal of Simulation;56;;;;
512;Power consumption in parallel and distributed simulations;2017;RM Fujimoto;0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/8247827/;http://dx.doi.org/10.1109/wsc.2017.8247827;10.1109/wsc.2017.8247827;proceedings-article;IEEE;2017 Winter Simulation Conference (WSC);47;;;;
513;Power efficient distributed simulation;2017;"RM Fujimoto; M Hunter; A Biswas; M Jackson‚ S Neal";0;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/3064911.3069397;http://dx.doi.org/10.1145/3064911.3069397;10.1145/3064911.3069397;proceedings-article;ACM;SIGSIM-PADS '17: SIGSIM Principles of Advanced Discrete Simulation;43;;;;
514;Predicting runtime performance bounds of expanded parallel discrete event simulations;2011;"G Kunz; S Tenbusch; J Gross; K Wehrle";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6005380/;http://dx.doi.org/10.1109/mascots.2011.15;10.1109/mascots.2011.15;proceedings-article;IEEE;Simulation of Computer and Telecommunication Systems (MASCOTS);27;;;;
515;Predicting the behavior of large scale P2P systems by parallel discrete event simulation;2010;"WM Zheng; HL Yu; GY Shi; J Chen";0;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11432-010-3111-0&casa_token=rZ0efTI7070AAAAA:BC4wgeBkMnIT4S6bCfLK54dvttp8DbZI_olsGtl4rwfPMSIGZ8t1g1WdsE29HfShB3hl-qSfFzeadjoHZ_I;http://dx.doi.org/10.1007/s11432-010-3111-0;10.1007/s11432-010-3111-0;journal-article;Springer Science and Business Media LLC;Sci. China Inf. Sci.;26;;;;
516;Predicting the future: resource requirements and predictive optimism;1995;"BL Noble; RD Chamberlain";9;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/214282.214332;http://dx.doi.org/10.1109/pads.1995.404305;10.1109/pads.1995.404305;proceedings-article;IEEE Comput. Soc. Press;9th Workshop on Parallel and Distributed Simulation (ACM/IEEE);10;;;;
517;Predicting the performance of synchronous discrete event simulation;2004;"J Xu; MJ Chung";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1353245/;http://dx.doi.org/10.1109/tpds.2004.85;10.1109/tpds.2004.85;journal-article;Institute of Electrical and Electronics Engineers (IEEE);IEEE Trans. Parallel Distrib. Syst.;32;;;;
518;Process interaction;1999;"J Tyszer; J Tyszer";0;Springer;https://link.springer.com/chapter/10.1007/978-1-4615-5033-4_4;http://dx.doi.org/10.1007/978-1-4615-5033-4_4;10.1007/978-1-4615-5033-4_4;book-chapter;Springer US;Object-Oriented Computer Simulation of Discrete-Event Systems;0;;;;
519;Profile-based spatial partitioning for parallel simulation of large-scale wildfires;2011;"S Guo; X Hu";0;Elsevier;https://www.sciencedirect.com/science/article/pii/S1569190X11001249?casa_token=hnPnQzPbdAQAAAAA:IF-h_f3FZJ5QBPWZLfV8Y8mF5xZiKw_BeUGHgjOVD4vEz3sfNEqga6SQ94FD01O3tiFeHj8pKBR_;http://dx.doi.org/10.1016/j.simpat.2011.07.003;10.1016/j.simpat.2011.07.003;journal-article;Elsevier BV;Simulation Modelling Practice and Theory;36;;;;
520;Program tools and language for Network simulation and analysis;2014;"A Mikov; E Zamiatina";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6995591/;http://dx.doi.org/10.1109/monetec.2014.6995591;10.1109/monetec.2014.6995591;proceedings-article;IEEE;2014 International Science and Technology Conference (Modern Networking Technologies) (MoNeTeC);22;;;;
521;Properties of the conservative parallel discrete event simulation algorithm;2017;"L Ziganurova; L Shchur";3;Springer;https://link.springer.com/chapter/10.1007/978-3-319-62932-2_23;http://dx.doi.org/10.1007/978-3-319-62932-2_23;10.1007/978-3-319-62932-2_23;book-chapter;Springer International Publishing;Lecture Notes in Computer Science;17;;;;
522;Prototyping network architectures on a supercomputer;1996;"MC Chan; G Pacifici; R Stadler";13;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/546208/?casa_token=uDioy41xZwwAAAAA:KWOk2pqSlRt7xTWZjwbR_D_UPyxdOvzEvv7F-ezMeVwElyfntDfJXdReSglMdZSxUhTYcVFnA8KE;http://dx.doi.org/10.1109/hpdc.1996.546208;10.1109/hpdc.1996.546208;proceedings-article;IEEE;Proceedings of 5th IEEE International Symposium on High Performance Distributed Computing;18;;;;
523;PSML: parallel system modeling and simulation language for electronic system level;2019;"A Poshtkohi; MB Ghaznavi-Ghoushchi; K Saghafi";0;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11227-018-2682-1&casa_token=vs6t_EhIdyMAAAAA:Fimy1WJ9Z5RyUiVrbg-zmqbrKM2fOfuQKlZE0RaHD-cWL0X-KW0vLOjorQzOoKxnZelyYP3MYaHY-Fq2tg4;http://dx.doi.org/10.1007/s11227-018-2682-1;10.1007/s11227-018-2682-1;journal-article;Springer Science and Business Media LLC;J Supercomput;49;;;;
524;Pushing the Limits of Parallel Discrete Event Simulation for SystemC.;2021;"R Domer; Z Cheng; D Mendoza; E Arasteh";3;library.oapen.org;https://library.oapen.org/bitstream/handle/20.500.12657/41302/2021_Book_AJourneyOfEmbeddedAndCyber-Phy.pdf?sequence=1#page=106;http://dx.doi.org/10.1007/978-3-030-47487-4_7;10.1007/978-3-030-47487-4_7;book-chapter;Springer International Publishing;A Journey of Embedded and Cyber-Physical Systems;24;;;;
525;Race conditions and data partitioning: risks posed by common errors to reproducible parallel simulations;2023;"J Nutaro; O Ozmen";0;journals.sagepub.com;https://journals.sagepub.com/doi/abs/10.1177/00375497221132566;http://dx.doi.org/10.1177/00375497221132566;10.1177/00375497221132566;journal-article;SAGE Publications;SIMULATION;52;;;;
526;Real-time speed of a conservative parallel simulation;1996;N Kalantery;12;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/495489/?casa_token=gHDHfSrvgKwAAAAA:PTRoTg1S1bdA4Dc5uOHphWurAkBjFTFjuNh_FZDzXDH-rCJZh8aOGmWFXHFmLdz23_n4Mh9Bu0oG;http://dx.doi.org/10.1109/hicss.1996.495489;10.1109/hicss.1996.495489;proceedings-article;IEEE;Proceedings of HICSS-29: 29th Hawaii International Conference on System Sciences;13;;;;
527;Reconfigurable object consistency model;2005;"CV Pousa; LFW Goes; CAPS Martins";7;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1420104/?casa_token=nI-dfhT7s70AAAAA:uXFoDyHOMlzbt7ZsOPRbODuaQ4vCKhWm2xGW4-rffr1X6aJ0ka8qNfpMIasCIKmEeAwHxZ6Y1Hod;http://dx.doi.org/10.1109/ipdps.2005.375;10.1109/ipdps.2005.375;proceedings-article;IEEE;19th IEEE International Parallel and Distributed Processing Symposium;19;;;;
528;Reconfigurable technology: An innovative solution for parallel discrete event simulation support;1994;"C Beaumont; P Boronat; J Champeau; JM Filloque; B Pottier";16;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/195291.182585;http://dx.doi.org/10.1145/182478.182585;10.1145/182478.182585;proceedings-article;ACM;8PADS94: ACM/IEEE 8th Workshop on Parallel and Distributed;9;;;;
529;Reducing null message traffic in large parallel and distributed systems;2008;"SS Rizvi; KM Elleithy; A Riasat";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4625703/;http://dx.doi.org/10.1109/iscc.2008.4625703;10.1109/iscc.2008.4625703;proceedings-article;IEEE;2008 IEEE Symposium on Computers and Communications (ISCC);13;;;;
530;Reduction operations in parallel discrete event simulations;1994;CM Pancerella;2;Citeseer;https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=c4c6b77f0b4f3ed2233f37f2d5bf6a1c5e05c02a;http://dx.doi.org/10.18130/v3427w;10.18130/v3427w;dissertation;University of Virginia;None;0;;;;
531;Relation of Parallel Discrete Event Simulation algorithms with physical models;2015;"LN Shchur; LV Shchur";3;iopscience.iop.org;https://iopscience.iop.org/article/10.1088/1742-6596/640/1/012065/meta;http://dx.doi.org/10.1088/1742-6596/640/1/012065;10.1088/1742-6596/640/1/012065;journal-article;IOP Publishing;J. Phys.: Conf. Ser.;11;;;;
532;Relaxing causal constraints in PDES;1999;"NV Thondugulam; DM Rao; R Radhakrishnan; PA Wilsey";17;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/760551/?casa_token=ZrFut7lJaVgAAAAA:jPIkeSR0NOVWHyCaemKtsR_FM8khl_BQt1HTYIj4cUlnPOzZrx_rTeMfspab79Bmg4cj0-vIsi5M;http://dx.doi.org/10.1109/ipps.1999.760551;10.1109/ipps.1999.760551;proceedings-article;IEEE Comput. Soc;13th International Parallel Processing Symposium and 10th Symposium on Parallel and Distributed Processing;13;;;;
533;Reliable energy-efficient routing with novel route update in wireless sensor networks;2008;"R Vidhyapriya; PT Vanathi";6;Springer;https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1631/jzus.A072260&casa_token=LrsLQZGmMg0AAAAA:VGnzN79kiyw-9QvJ3tnjn8FAtF8_CfwIsNmoWEBi22CtvEEZYUN_EOPK4CzXzGCJrPAKkf9E4MpLtXcl0wc;http://dx.doi.org/10.1631/jzus.a072260;10.1631/jzus.a072260;journal-article;Zhejiang University Press;J. Zhejiang Univ. Sci. A;42;;;;
534;Research on HLA Optimistic Time Advance Mechanism Based on FQR;2011;"XN Li; J Ma";26;Publ;https://www.scientific.net/AMR.159.56;http://dx.doi.org/10.4028/www.scientific.net/amr.159.56;10.4028/www.scientific.net/amr.159.56;journal-article;Trans Tech Publications, Ltd.;AMR;8;;;;
535;Research on Parallel Discrete Event Simulation Method for Complex Information Network of Satellite Navigation System;2019;"G Liu; W Zhou; H He; Y Zhu; X Li‚ S Gong";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/8962459/?casa_token=LlgBh_0s0S4AAAAA:kVuv0dNDp91N9Vvr_W1gzyZ7GaDD-0ITM3t3r-iNRHwvVnO7NBiWNt1s_nMvNEEqmAh0b5QX6Zhy;http://dx.doi.org/10.1109/iccsnt47585.2019.8962459;10.1109/iccsnt47585.2019.8962459;proceedings-article;IEEE;2019 IEEE 7th International Conference on Computer Science and Network Technology (ICCSNT);17;;;;
536;Research on performance estimation model of distributed network simulation based on PDNS conservative synchronization mechanism in complex environment;2010;"Y Xiangzhan; W Gang; J Dailiang‚ L Wei";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/5578258/;http://dx.doi.org/10.1109/cit.2010.498;10.1109/cit.2010.498;proceedings-article;IEEE;2010 IEEE 10th International Conference on Computer and Information Technology (CIT);10;;;;
537;Research on time management method based on vector time;2014;L Minmin;0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/7073422/;http://dx.doi.org/10.1109/iccwamtip.2014.7073422;10.1109/iccwamtip.2014.7073422;proceedings-article;IEEE;2014 11th International Computer Conference on Wavelet Active Media Technology and Information Processing (ICCWAMTIP);10;;;;
538;Research on time warp mechanism in HLA;2003;"HR Yan; YC Zhang; GJ Sun‚ LJ Zhong";6;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1259646/?casa_token=9n8rqBZ6iaMAAAAA:jOP3efNbSJIJPf9M11LbHRXRFDU_SAmXMWifQG9u3wajpJzvIsoEJYSyJKYeXk-YwWOLnpYWXJv8;http://dx.doi.org/10.1109/icmlc.2003.1259646;10.1109/icmlc.2003.1259646;proceedings-article;IEEE;2003 International Conference on Machine Learning and Cybernetics;12;;;;
539;Reversible parallel discrete event formulation of a tlm-based radio signal propagation model;2011;"SK Seal; KS Perumalla";14;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/2043635.2043639?casa_token=2ByS7NqHoAwAAAAA:yNlRRDVpuAL0AH0TfAXh-qgc1ckVD5Wn8GCyF2zcXrpxz7PPsEBUpmfhz-kNeIbTcGPHC3Boembhmd0;http://dx.doi.org/10.1145/2043635.2043639;10.1145/2043635.2043639;journal-article;Association for Computing Machinery (ACM);ACM Trans. Model. Comput. Simul.;23;;;;
540;Revisiting conservative time synchronization protocols in parallel and distributed simulation;2014;"S De Munck; K Vanmechelen‚ J Broeckhove";65;Library;https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.3007?casa_token=Yi_Qv43SLlUAAAAA:j-DrAm858pvqiNLoshsTHg18NsIZxuFARTPGLuedlKV3Mtpnmq2HvSikNMtwhgs_L7m0JJQvDoDJVKbB;http://dx.doi.org/10.1002/cpe.3007;10.1002/cpe.3007;journal-article;Wiley;Concurrency Computat.: Pract. Exper.;40;;;;
541;RF-MVTC: an efficient risk-free multiversion concurrency control algorithm;2004;"A Boukerche; T Tuck";0;Library;https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.756?casa_token=6lfCu77ewqcAAAAA:RwozoLiLiFUTDnlE3fNufQUhQh4_P_YJZ0NQ2Z-4_6oj6zfcv04Kty3-0pGYgh0UsFJkYw8Iz94Ocm4P;http://dx.doi.org/10.1002/cpe.756;10.1002/cpe.756;journal-article;Wiley;Concurrency Computat.: Pract. Exper.;19;;;;
542;Robust conservative parallel HDL simulation on multi-core CPUs;2013;"L Wang; H Chen; YS Deng";1;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/6641448/?casa_token=ReutL9RPkzAAAAAA:jxyOCkYtSfoxCRZ5W9DJeAkipNSBGeNhh6El_zYknQANW0BQz8SACG4781aFhsJUnknDW23C_AXp;http://dx.doi.org/10.1109/hpcsim.2013.6641448;10.1109/hpcsim.2013.6641448;proceedings-article;IEEE;2013 International Conference on High Performance Computing & Simulation (HPCS);12;;;;
543;Rollback sometimes works... if filtered;1989;"B Lubachevsky; A Shwartz; A Weiss";111;dl.acm.org;https://dl.acm.org/doi/abs/10.1145/76738.76819;http://dx.doi.org/10.1109/wsc.1989.718736;10.1109/wsc.1989.718736;proceedings-article;IEEE;1989 Winter Simulation;8;;;;
544;Run-time selection of the checkpoint interval in time warp based simulations;1998;"LRG Auriche; F Quaglia; B Ciciani";11;Elsevier;https://www.sciencedirect.com/science/article/pii/S092848699700030X;http://dx.doi.org/10.1016/s0928-4869(97)00030-x;10.1016/s0928-4869(97)00030-x;journal-article;Elsevier BV;Simulation Practice and Theory;0;;;;
545;SASSY: a design for a scalable agent-based simulation system using a distributed discrete event infrastructure;2006;"M Hybinette; E Kraemer; Y Xiong‚ G Matthews; J Ahmed";81;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/4117701/?casa_token=xBorlIYHI4AAAAAA:F1UvMlREqaukglieCdzRDJaqI30NaYb-6oUW2FHF_IA6MQbwpskiRAHw2eNY9vrJBg-rDTNEtuoW;http://dx.doi.org/10.1109/wsc.2006.323177;10.1109/wsc.2006.323177;proceedings-article;IEEE;2006 Winter Simulation Conference;17;;;;
546;Scalability, locality, partitioning and synchronization pdes;1998;DM Nicol;51;dl.acm.org;https://dl.acm.org/doi/pdf/10.1145/278008.278010;http://dx.doi.org/10.1109/pads.1998.685264;10.1109/pads.1998.685264;proceedings-article;IEEE Comput. Soc;PADS 98: Parallel and Distributed Simulation '98;9;;;;
547;Scalability, random surfaces, and synchronized computing networks;2006;"G Korniss; MA Novotny";1;books.google.com;https://books.google.com/books?hl=en&lr=&id=R3trCoaMQUIC&oi=fnd&pg=PA249&dq=%22parallel+discrete-event+simulation%22+%2B+%22conservative+protocol%22&ots=Z_BI_AmAT_&sig=3VAET0U0FIjD0EdHZaNtyuT-lCE;http://dx.doi.org/10.1093/oso/9780195177374.003.0020;10.1093/oso/9780195177374.003.0020;book-chapter;Oxford University Press;Computational Complexity and Statistical Physics;0;;;;
548;Scalable and efficient parallel and distributed simulation of complex, dynamic and mobile systems;2005;"L Bononi; M Bracuto; G D'Angelo‚ L Donatiello";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1587702/;http://dx.doi.org/10.1109/firb-perf.2005.17;10.1109/firb-perf.2005.17;proceedings-article;IEEE;2005 Workshop on Techniques, Methodologies and Tools for Performance Evaluation of Complex Systems (FIRB-PERF'05);31;;;;
549;Scalable clustered time warp and logic simulation;1999;"H Avril; C Tropper";0;downloads.hindawi.com;https://downloads.hindawi.com/archive/1999/023047.pdf;http://dx.doi.org/10.1155/1999/23047;10.1155/1999/23047;journal-article;Hindawi Limited;VLSI Design;0;;;;
550;Scalable cortical simulations on Beowulf architectures;2002;"ET Claverol; AD Brown; JE Chad";9;Elsevier;https://www.sciencedirect.com/science/article/pii/S0925231201006683?casa_token=QET_okFBQ1AAAAAA:cdQPmAbK6uraxleGehVhy3xzY_MVGYSWVQEs9DTpNFvVInVA1lLTkSSlzTmsZc9QUgjSqSnKNtzw;http://dx.doi.org/10.1016/s0925-2312(01)00668-3;10.1016/s0925-2312(01)00668-3;journal-article;Elsevier BV;Neurocomputing;18;;;;
551;Scalable Online Network Modeling and Simulation;2005;"B Szymanski; S Kalyanaraman; B Sikdar; C Carothers";0;apps.dtic.mil;https://apps.dtic.mil/sti/citations/ADA437818;http://dx.doi.org/10.21236/ada437818;10.21236/ada437818;report;Defense Technical Information Center;None;0;;;;
552;Scalable Optimistic Parallel Simulation;2000;"YM Teo; SC Tay";1;Scientific;https://www.worldscientific.com/doi/abs/10.1142/9789812813275_0002;http://dx.doi.org/10.1142/9789812813275_0002;10.1142/9789812813275_0002;book-chapter;CO-PUBLISHED WITH SINGAPORE UNIVERSITY PRESS;Annual Review of Scalable Computing;0;;;;
553;Scaling an optimistic parallel simulation of large-scale interconnection networks;2005;"N Choudhury; T Mehta; TL Wilmarth; EJ Bohm; LV Kale";35;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/1574299/?casa_token=gJTLbIbzJHgAAAAA:OaMnDRoktevMwu7q6lfVlrDrAYBgtDoYabVtOgbPkw4rTvPmiMZ54Q8ZMtxNwyj_2Fhw5xAdNyyf;http://dx.doi.org/10.1109/wsc.2005.1574299;10.1109/wsc.2005.1574299;proceedings-article;IEEE;Winter Simulation Conference, 2005.;22;;;;
554;Scheduling critical channels in conservative parallel discrete event simulation;1999;"Z Xiao; B Unger; R Simmonds; J Cleary";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/766157/;http://dx.doi.org/10.1109/pads.1999.766157;10.1109/pads.1999.766157;proceedings-article;IEEE Comput. Soc;13th Workshop on Parallel and Distributed Simulation;16;;;;
555;Scheduling Time Warp processes using adaptive control techniques;1994;"AC Palaniswamy; PA Wilsey";0;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/717422/;http://dx.doi.org/10.1109/wsc.1994.717422;10.1109/wsc.1994.717422;proceedings-article;IEEE;Winter Simulation Conference;19;;;;
556;Securing distributed adaptation;2002;"J Li; M Yarvis; P Reiher";33;Elsevier;https://www.sciencedirect.com/science/article/pii/S1389128601002912?casa_token=kquoLdXAL74AAAAA:KxIwlLB1uO34nXhLLWy3FhNXcLK18bw7vin_T4WaJmyqBikXO7KVDy941I3EZpujJ_6z6ee1e2p5;http://dx.doi.org/10.1016/s1389-1286(01)00291-2;10.1016/s1389-1286(01)00291-2;journal-article;Elsevier BV;Computer Networks;29;;;;
557;SEECSSim: A toolkit for parallel and distributed simulations for mobile devices;2021;"F Maqbool; AW Malik; SM Raza Naqvi; N Ahmed; G D’Angelo; I Mahmood";0;Francis;https://www.tandfonline.com/doi/abs/10.1080/17477778.2019.1701958;http://dx.doi.org/10.1080/17477778.2019.1701958;10.1080/17477778.2019.1701958;journal-article;Informa UK Limited;Journal of Simulation;60;;;;
558;Self-adaptive logical processes: the probabilistic distributed simulation protocol;1994;"A Ferscha; G Chiola";49;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/283110/?casa_token=CJMLqCj9Ue4AAAAA:rQyRHMJHOIwkPtFK-gaNoxWyc0s68XcpZS4RtYdJeTBSj5Z7gNFZrEFaZmPtw_EEwukjHMckA_W6;http://dx.doi.org/10.1109/simsym.1994.283110;10.1109/simsym.1994.283110;proceedings-article;IEEE;27th Annual Simulation Symposium;17;;;;
559;Self-adaptive time integration of flux-conservative equations with sources;2006;"YA Omelchenko; H Karimabadi";67;Elsevier;https://www.sciencedirect.com/science/article/pii/S0021999105005619?casa_token=ESwsSjcPJpQAAAAA:YjP8_jhoip0l3asE_7WEVH82xVoO__hFcdTcmOOMOPlZYXyvdB8v0Tqz3rNK3M8BEj4ledQTx6nE;http://dx.doi.org/10.1016/j.jcp.2005.12.008;10.1016/j.jcp.2005.12.008;journal-article;Elsevier BV;Journal of Computational Physics;30;;;;
560;Semi-automatic parallelization of object-oriented simulations;1999;"L Böszörményi; A Stopper";5;Elsevier;https://www.sciencedirect.com/science/article/pii/S0928486999000142?casa_token=yWXHZ6zvWlgAAAAA:U-2beQsTnt4tdGq4oxHy34JtuFPmuFZXHQyrUbRxEwMhhX50GFSQIGAru1FGjfgyGald1CXrRJkG;http://dx.doi.org/10.1016/s0928-4869(99)00014-2;10.1016/s0928-4869(99)00014-2;journal-article;Elsevier BV;Simulation Practice and Theory;21;;;;
